algoritmo;antes;configuracion;despues;disc_cont;escalax;escalay;lugar;metodoescalar;num_train;patron;r2;rmse;tipo;variables
SVR model con Kernel linear;8;"{'kernel': 'linear', 'C': 10, 'probability': False, 'degree': 1, 'epsilon': 0.1, 'shrinking': True, 'max_iter': -1, 'random_state': None, 'tol': 0.001, 'cache_size': 200, 'coef0': 0.0, 'gamma': 0.0, 'verbose': False} [[  3.42902711e-01   3.70400000e+03  -7.81499203e-02 ...,   3.81100000e+03
    9.20319834e-02   5.27200000e+03]
 [ -7.81499203e-02   3.16900000e+03   1.64274322e-01 ...,   5.27200000e+03
    9.22969225e-02   4.26900000e+03]
 [  1.64274322e-01   3.93200000e+03   2.28070175e-01 ...,   4.26900000e+03
    9.25618617e-02   4.35900000e+03]
 ..., 
 [  6.52312600e-01   5.69141000e+03   4.03508772e-01 ...,   5.67451000e+03
    8.30940989e-01   5.67588000e+03]
 [  4.03508772e-01   5.39411000e+03   6.65071770e-01 ...,   5.67588000e+03
    5.08771930e-01   6.05453000e+03]
 [  6.65071770e-01   5.29797000e+03   8.30940989e-01 ...,   6.05453000e+03
    5.15151515e-01   5.83354000e+03]]";3;Segun-Config;1;0;La Rita;5;562; 8S-Period-P 3;0.523436237;743.150823;100;Unica*1
SVR model con Kernel linear;10;"{'kernel': 'linear', 'C': 10, 'probability': False, 'degree': 1, 'epsilon': 0.1, 'shrinking': True, 'max_iter': -1, 'random_state': None, 'tol': 0.001, 'cache_size': 200, 'coef0': 0.0, 'gamma': 0.0, 'verbose': False} [[  3.42902711e-01   3.70400000e+03  -7.81499203e-02 ...,   4.26900000e+03
    9.25618617e-02   4.35900000e+03]
 [ -7.81499203e-02   3.16900000e+03   1.64274322e-01 ...,   4.35900000e+03
    9.28268008e-02   5.46700000e+03]
 [  1.64274322e-01   3.93200000e+03   2.28070175e-01 ...,   5.46700000e+03
    9.30917399e-02   4.86600000e+03]
 ..., 
 [  6.45933014e-01   6.13916000e+03   7.63955343e-01 ...,   5.67451000e+03
    8.30940989e-01   5.67588000e+03]
 [  7.63955343e-01   5.97304000e+03   6.52312600e-01 ...,   5.67588000e+03
    5.08771930e-01   6.05453000e+03]
 [  6.52312600e-01   5.69141000e+03   4.03508772e-01 ...,   6.05453000e+03
    5.15151515e-01   5.83354000e+03]]";3;Segun-Config;1;0;La Rita;5;560;10S-Period-P 3;0.482992666;805.798457;100;Unica*1
SVR model con Kernel linear;12;"{'kernel': 'linear', 'C': 10, 'probability': False, 'degree': 1, 'epsilon': 0.1, 'shrinking': True, 'max_iter': -1, 'random_state': None, 'tol': 0.001, 'cache_size': 200, 'coef0': 0.0, 'gamma': 0.0, 'verbose': False} [[  3.42902711e-01   3.70400000e+03  -7.81499203e-02 ...,   5.46700000e+03
    9.30917399e-02   4.86600000e+03]
 [ -7.81499203e-02   3.16900000e+03   1.64274322e-01 ...,   4.86600000e+03
    9.33566790e-02   5.71800000e+03]
 [  1.64274322e-01   3.93200000e+03   2.28070175e-01 ...,   5.71800000e+03
    4.09888357e-01   5.34339915e+03]
 ..., 
 [  4.06698565e-01   6.40585000e+03   6.45933014e-01 ...,   5.67588000e+03
    5.08771930e-01   6.05453000e+03]
 [  6.45933014e-01   6.13916000e+03   7.63955343e-01 ...,   6.05453000e+03
    5.15151515e-01   5.83354000e+03]
 [  7.63955343e-01   5.97304000e+03   6.52312600e-01 ...,   5.83354000e+03
    7.38437002e-01   5.45991000e+03]]";2;Segun-Config;1;0;La Rita;5;559;12S-Period-P 2;0.449903507;852.725615;100;Unica*1
SVR model con Kernel linear;12;"{'kernel': 'linear', 'C': 10, 'probability': False, 'degree': 1, 'epsilon': 0.1, 'shrinking': True, 'max_iter': -1, 'random_state': None, 'tol': 0.001, 'cache_size': 200, 'coef0': 0.0, 'gamma': 0.0, 'verbose': False} [[  3.42902711e-01   3.70400000e+03  -7.81499203e-02 ...,   5.46700000e+03
    9.30917399e-02   4.86600000e+03]
 [ -7.81499203e-02   3.16900000e+03   1.64274322e-01 ...,   4.86600000e+03
    9.33566790e-02   5.71800000e+03]
 [  1.64274322e-01   3.93200000e+03   2.28070175e-01 ...,   5.71800000e+03
    4.09888357e-01   5.34339915e+03]
 ..., 
 [  5.08771930e-01   4.62151000e+03   4.06698565e-01 ...,   5.67451000e+03
    8.30940989e-01   5.67588000e+03]
 [  4.06698565e-01   6.40585000e+03   6.45933014e-01 ...,   5.67588000e+03
    5.08771930e-01   6.05453000e+03]
 [  6.45933014e-01   6.13916000e+03   7.63955343e-01 ...,   6.05453000e+03
    5.15151515e-01   5.83354000e+03]]";3;Segun-Config;1;0;La Rita;5;558;12S-Period-P 3;0.387754377;978.6622536;100;Unica*1
ElasticNet;1;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [  4.25319116e+01   1.87228588e+01   3.54751117e+01  -1.06755980e+01
   9.68846266e+00   1.19326811e+00  -2.97013411e-01   3.89445071e-02
  -1.04625993e+01   1.72325855e+01   3.55473602e-02  -1.86731951e-01
  -4.01132739e-01   8.34961418e-01]";1;Segun-Config;0;0;La Rita;5;622; 1S-Period-P 1;0.65779378;557.0113834;50;Todas
ElasticNet;1;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [-10.49112208  96.1401509   39.36039359  55.922105    69.14727814
  18.85863256  32.32365512 -61.27733027 -64.23102547 -41.8750123
 -63.35004471 -99.66407122 -23.08645763   0.95881411]";1;Segun-Config;1;0;La Rita;5;622; 1S-Period-P 1;0.623373132;600.2699624;50;Todas
LinearRegression;1;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [  7.97564829e+00   5.69539997e+00   7.69928168e+01  -1.47853006e+01
   1.06734133e+01   8.84433351e+00  -2.67465633e-01   2.65386786e-01
  -2.12290481e+01   8.88093801e+01   2.48926933e-02  -1.15092050e-01
  -5.09708663e-01   8.29171268e-01]";1;Segun-Config;0;0;La Rita;5;622; 1S-Period-P 1;0.655333076;560.058977;50;Todas
LinearRegression;1;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -1.46496780e+02   9.59904953e+02  -4.64148053e+01   1.33097162e+02
   9.98533094e+01  -8.60855128e+01   1.10457379e+02  -1.52438488e+02
  -2.14336607e+02   7.33718801e+01   1.19808600e+01  -1.52684954e+02
  -1.55419287e+02   8.61309838e-01]";1;Segun-Config;1;0;La Rita;5;622; 1S-Period-P 1;0.626121885;596.7612055;50;Todas
Ridge;1;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [  7.99116002e+00   5.70219372e+00   7.69598671e+01  -1.47857987e+01
   1.06734807e+01   8.84667388e+00  -2.67315632e-01   2.65287893e-01
  -2.11939038e+01   8.85813511e+01   2.48796485e-02  -1.15102721e-01
  -5.09739771e-01   8.29180756e-01]";1;Segun-Config;0;0;La Rita;5;622; 1S-Period-P 1;0.655341783;560.0481828;50;Todas
Ridge;1;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -1.46659976e+02   9.50154264e+02  -4.34373024e+01   1.33622331e+02
   1.01502496e+02  -8.53867045e+01   1.09151321e+02  -1.52498558e+02
  -2.13127398e+02   7.21400925e+01   1.09683823e+01  -1.53584305e+02
  -1.53727847e+02   8.61985549e-01]";1;Segun-Config;1;0;La Rita;5;622; 1S-Period-P 1;0.626155441;596.7184359;50;Todas
ElasticNet;2;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [  4.13247746e+01  -1.23086237e+01   6.67940892e+01   1.45666416e+00
   4.00067809e+00   2.20388576e+00  -8.91116135e-01   2.84900003e-01
   9.66058080e+00   1.29304377e+01  -6.20688882e-02  -1.54546024e-01
   4.20031293e-02   1.98921194e-01  -8.48401893e+00   8.86327604e+00
   4.93186153e+00  -1.14930239e+01   6.99503023e+00  -4.85856285e-01
   4.34108776e-01   7.87605128e-02  -1.98968789e+01   9.30372296e+00
   1.13381075e-01  -1.14641995e-01  -6.09077146e-01   6.78233919e-01]";1;Segun-Config;0;0;La Rita;5;621; 2S-Period-P 1;0.675506461;535.2458099;50;Todas
ElasticNet;2;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [-11.38573742  49.14534671  20.1345679   41.81493731  38.43339472
   7.83306229  -0.9503169  -18.30179942 -21.79480354 -14.75715731
 -51.4000016  -79.47135607  -0.16085156   0.23593134  -7.44539385
  71.47597606  41.26841569  32.90192473  54.3534061    2.10550265
  27.01603366 -40.72365226 -46.55774693 -18.12956852 -29.41227808
 -71.6555578  -50.76260486   0.72723166]";1;Segun-Config;1;0;La Rita;5;621; 2S-Period-P 1;0.662109609;551.6809384;50;Todas
LinearRegression;2;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -1.14966691e+01  -3.93095064e+01   8.14901892e+01  -2.18125181e+00
   4.98733275e+00   3.15267781e+01  -5.79703695e-01   5.28342662e-01
   4.75663843e+00   2.91385086e+01  -9.97065877e-02  -1.31604899e-01
   2.96005395e-01   2.08975040e-01  -6.53310132e+00   2.30319779e+01
   4.98784092e+01  -1.27478643e+01   6.92248395e+00  -2.23200487e+01
   2.29462827e-01   2.41386366e-01  -2.93896502e+01   7.36019907e+01
   1.10951411e-01  -2.75365006e-02  -9.32298795e-01   6.60718371e-01]";1;Segun-Config;0;0;La Rita;5;621; 2S-Period-P 1;0.667806941;544.6717051;50;Todas
LinearRegression;2;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -2.14053483e+02   4.87961006e+01   6.56634701e+01   1.20574833e+02
   1.77628492e+01   1.29260951e+01  -6.85687797e+01  -7.75540773e+00
   2.45904671e+01  -1.37160250e+01  -1.11375750e+02  -1.22752659e+02
   1.54815984e+02   2.20893537e-01  -1.41699798e+02   7.35803674e+02
   5.76362735e+01  -4.53234513e+01   1.78297310e+02  -6.86155967e+01
   1.13306523e+02  -8.36269830e+01  -2.52564009e+02   1.24625472e+02
   1.28012829e+02  -6.58740231e+01  -3.79675350e+02   6.71200446e-01]";1;Segun-Config;1;0;La Rita;5;621; 2S-Period-P 1;0.660184798;554.0559782;50;Todas
Ridge;2;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -1.14701642e+01  -3.92909800e+01   8.14293142e+01  -2.17492828e+00
   4.98658729e+00   3.14991437e+01  -5.79513235e-01   5.28147661e-01
   4.75879133e+00   2.92729635e+01  -9.97014744e-02  -1.31609310e-01
   2.95968780e-01   2.08974878e-01  -6.52315911e+00   2.30275736e+01
   4.98737665e+01  -1.27537748e+01   6.92347332e+00  -2.22900047e+01
   2.29345997e-01   2.41355437e-01  -2.93599510e+01   7.32833955e+01
   1.10937070e-01  -2.75508766e-02  -9.32329428e-01   6.60731192e-01]";1;Segun-Config;0;0;La Rita;5;621; 2S-Period-P 1;0.667827826;544.6460666;50;Todas
Ridge;2;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -2.11123055e+02   5.54907993e+01   6.32188877e+01   1.20729281e+02
   1.62197887e+01   1.24322900e+01  -6.80681640e+01  -8.52712501e+00
   2.37769407e+01  -1.25695518e+01  -1.10684951e+02  -1.23276841e+02
   1.53892488e+02   2.20946639e-01  -1.41316418e+02   7.24044683e+02
   6.02778835e+01  -4.37963962e+01   1.79771632e+02  -6.80867267e+01
   1.11883368e+02  -8.36244654e+01  -2.50218584e+02   1.22166735e+02
   1.27157241e+02  -6.66058482e+01  -3.77233108e+02   6.71504366e-01]";1;Segun-Config;1;0;La Rita;5;621; 2S-Period-P 1;0.660391245;553.8010665;50;Todas
ElasticNet;2;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [  5.40906718e+01   1.21102045e+01   9.77513109e+01  -4.01623483e+00
   6.22893631e+00  -2.47386068e+00  -2.13432119e+00   5.96463813e-01
   1.74932204e+01   1.61767274e+01   1.00761966e-01  -1.26258552e-01
  -4.88550341e-02   1.78697822e-01  -1.32776749e+00  -2.00804962e+01
   3.17318793e+01  -7.80833021e+00   1.00533902e+01  -4.00992116e+00
   8.90517046e-01   3.02554537e-01  -2.56460648e+01   1.78920609e-01
  -2.00278175e-02  -4.47805234e-01  -5.64736121e-01   6.27566764e-01]";2;Segun-Config;0;0;La Rita;5;620; 2S-Period-P 2;0.644443745;581.3315044;50;Todas
ElasticNet;2;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [ -29.47965709   98.16688903   40.57878508   81.86238646   72.61591046
    1.55176588  -45.12920949   -9.78575756  -28.51630069  -21.32333959
  -59.9814042  -104.87485802    1.6839803     0.28028004  -10.62027587
   96.23360084   60.94446527   57.41539638   74.60782466   16.57829178
   39.60292892  -55.31836638  -64.09683811  -32.05305243  -79.16954264
 -148.50794494  -60.13882392    0.66123808]";2;Segun-Config;1;0;La Rita;5;620; 2S-Period-P 2;0.628081853;602.2513281;50;Todas
LinearRegression;2;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -4.16139116e+01  -3.22800673e+01   2.45190312e+02  -2.14195908e-01
   5.39822207e+00  -8.54690769e+00  -2.18407317e+00   9.69148729e-01
   1.50164182e+01   1.48583127e+02   6.35580881e-02  -1.05742926e-01
   1.90856190e-01   1.81944984e-01  -5.41413096e+00  -2.42532312e+01
   4.39910602e+01  -1.27858383e+01   1.07840010e+01   4.72904019e+00
   1.03294752e+00   5.13675282e-01  -3.40020228e+01  -8.31741950e+01
  -2.60814440e-02  -3.36841705e-01  -8.90553335e-01   6.13532968e-01]";2;Segun-Config;0;0;La Rita;5;620; 2S-Period-P 2;0.639220667;587.9733279;50;Todas
LinearRegression;2;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -5.28740974e+02   4.79605122e+02   4.48738035e+02   2.66179871e+02
  -8.38424040e+01  -9.26232128e+01  -4.29500335e+02  -1.01517963e+00
   9.84422550e+01   1.14197146e+02   6.33714782e+01  -1.18869078e+02
   1.37075644e+02   2.03658297e-01  -1.99356212e+02   5.12145262e+02
  -2.38420205e+01   9.68654957e+01   2.74737800e+02  -2.22442660e+01
   3.51107245e+02  -1.21860781e+02  -2.92224817e+02  -5.49062417e+01
  -2.91982530e+01  -3.34112576e+02  -3.50164938e+02   6.32305650e-01]";2;Segun-Config;1;0;La Rita;5;620; 2S-Period-P 2;0.630576075;599.0402008;50;Todas
Ridge;2;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -4.15693871e+01  -3.22218791e+01   2.44888985e+02  -2.33841139e-01
   5.39783160e+00  -8.54039816e+00  -2.18253097e+00   9.68759847e-01
   1.50708265e+01   1.47240992e+02   6.34652685e-02  -1.05690257e-01
   1.90921463e-01   1.81969749e-01  -5.37925212e+00  -2.42336046e+01
   4.40840549e+01  -1.27695177e+01   1.07857787e+01   4.73562469e+00
   1.03174411e+00   5.13383479e-01  -3.40291179e+01  -8.19535397e+01
  -2.59786881e-02  -3.36966960e-01  -8.90635453e-01   6.13525155e-01]";2;Segun-Config;0;0;La Rita;5;620; 2S-Period-P 2;0.639187883;588.0151214;50;Todas
Ridge;2;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -5.19596304e+02   4.79930494e+02   4.40476243e+02   2.64680435e+02
  -7.98304142e+01  -9.24148743e+01  -4.25717681e+02  -1.48314721e+00
   9.69961415e+01   1.12731788e+02   6.29262319e+01  -1.19312675e+02
   1.36557447e+02   2.04114830e-01  -1.98849517e+02   5.09335867e+02
  -1.96927362e+01   9.66977923e+01   2.73072154e+02  -2.18265073e+01
   3.46324658e+02  -1.21626729e+02  -2.90160223e+02  -5.38887143e+01
  -2.96931161e+01  -3.34183512e+02  -3.48601039e+02   6.32343755e-01]";2;Segun-Config;1;0;La Rita;5;620; 2S-Period-P 2;0.630697189;598.8844858;50;Todas
ElasticNet;3;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [  5.67281671e+01   4.51250151e+00   6.66694943e+01   4.37536961e+00
   7.51570394e+00  -6.13425579e+00  -1.30273493e+00  -1.34958605e-01
   1.55572823e+01   9.24577931e+00  -1.24120941e-01  -1.58902245e-01
   1.61423268e-01   5.22982541e-02  -3.95973622e+00  -3.74277105e+00
   5.08570330e+01  -8.80200203e+00   6.94562934e-01  -1.52274222e+00
  -1.28828224e+00   7.89181000e-01   8.86115732e+00   0.00000000e+00
   1.39096008e-01  -8.42570821e-02  -6.91343639e-02   1.51620512e-01
   8.88371806e-01  -2.28253338e+01   2.70132706e+01  -8.26560874e+00
   1.18008735e+01  -5.17572765e+00   1.12000093e+00   2.09496844e-01
  -2.94169550e+01   6.93948954e-01   3.87585761e-02  -4.73133795e-01
  -3.99014385e-01   6.10436938e-01]";2;Segun-Config;0;0;La Rita;5;619; 3S-Period-P 2;0.642158525;584.2334451;50;Todas
ElasticNet;3;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [ -1.71825371e+01   7.44345083e+01   2.58118566e+01   5.95503177e+01
   5.69691158e+01  -6.64996072e+00  -3.98966827e+01  -2.73522199e+01
  -6.66068477e+00  -5.47163304e+00  -6.95638651e+01  -8.18579549e+01
   2.77862265e+01   9.69038247e-02  -2.31124969e+01   7.96890629e+01
   3.74088173e+01   6.38541257e+01   5.81992462e+01   1.12309624e+00
  -3.82454541e+01  -1.71077873e+00  -2.30277666e+01  -1.78633461e+01
  -4.17835137e+01  -8.24769417e+01   8.07050974e-01   2.03290965e-01
  -4.68814755e+00   7.66109134e+01   6.11108409e+01   4.15272113e+01
   6.44730255e+01   1.30794085e+01   4.45990119e+01  -5.02671509e+01
  -5.47242666e+01  -2.10757399e+01  -5.94643141e+01  -1.29795576e+02
  -4.98710600e+01   6.30354697e-01]";2;Segun-Config;1;0;La Rita;5;619; 3S-Period-P 2;0.635063414;593.2836226;50;Todas
LinearRegression;3;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [  7.06829423e+00  -1.36910427e+01   7.88781722e+01   7.36068472e+00
   5.35303238e+00  -2.08674532e+01  -9.68234635e-01  -9.59188660e-02
   1.32076881e+01   4.30547928e+01  -1.38527606e-01  -1.74814300e-01
   2.60750804e-01   5.39038790e-02  -4.39220050e+01  -2.44232628e+01
   1.92973813e+02  -5.98123398e+00   1.45371765e+00  -6.10527380e+00
  -1.63869482e+00   1.05692320e+00   1.22316343e+01   9.56192268e+00
   1.03601587e-01  -4.30201645e-02   7.33932093e-02   1.55410087e-01
   1.19240908e-02  -2.95817099e+01   2.54979868e+01  -1.18252765e+01
   1.16355235e+01   1.24803454e+01   1.23387930e+00   3.84514891e-01
  -3.56939430e+01  -2.92520836e+01   6.14735948e-02  -4.02403835e-01
  -6.94254136e-01   5.96261216e-01]";2;Segun-Config;0;0;La Rita;5;619; 3S-Period-P 2;0.645297453;580.2489747;50;Todas
LinearRegression;3;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -6.81965100e+01   3.92087612e+02  -9.46839211e+00   3.44648726e+02
   9.97773422e+00  -8.59569818e+01  -1.54174955e+02  -1.49752651e+02
   9.01854950e+01   4.57584086e+01  -1.51702785e+02  -1.59991802e+02
   1.57434213e+02   6.96051994e-02  -4.63867131e+02   2.77861041e+02
   4.60964338e+02   2.57006791e+01  -6.30610792e+01  -3.61101125e+01
  -3.73595643e+02   6.77471982e+01   1.19596250e+02  -1.20178791e+01
   1.17717348e+02  -5.86273343e+01   4.67378679e+01   1.58639395e-01
  -1.06573528e+02   1.50928561e+02   1.95244920e+01  -3.09524007e+01
   4.05254270e+02   1.40501428e+01   3.43845839e+02  -7.55039157e+01
  -3.45918229e+02   1.17169059e+01   7.35145174e+01  -3.67959400e+02
  -2.87739286e+02   6.10772983e-01]";2;Segun-Config;1;0;La Rita;5;619; 3S-Period-P 2;0.630187319;599.5401525;50;Todas
Ridge;3;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [  7.07154463e+00  -1.36841553e+01   7.88528570e+01   7.35215746e+00
   5.35595829e+00  -2.08528711e+01  -9.68249304e-01  -9.59265378e-02
   1.32244962e+01   4.27143774e+01  -1.38518002e-01  -1.74792341e-01
   2.60679233e-01   5.39017363e-02  -4.38652956e+01  -2.43774986e+01
   1.92745461e+02  -5.97833944e+00   1.45278410e+00  -6.10829278e+00
  -1.63768499e+00   1.05647347e+00   1.22293222e+01   9.51424304e+00
   1.03585474e-01  -4.30555832e-02   7.34986637e-02   1.55425564e-01
   2.52056461e-02  -2.95707357e+01   2.55742185e+01  -1.18259170e+01
   1.16362514e+01   1.24819904e+01   1.23302955e+00   3.84604599e-01
  -3.57017867e+01  -2.88765311e+01   6.14859706e-02  -4.02416722e-01
  -6.94352304e-01   5.96258032e-01]";2;Segun-Config;0;0;La Rita;5;619; 3S-Period-P 2;0.645256526;580.3008532;50;Todas
Ridge;3;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -6.92712266e+01   3.84949428e+02  -6.40796868e+00   3.36502585e+02
   1.41758243e+01  -8.48962931e+01  -1.56577898e+02  -1.47866045e+02
   9.04468613e+01   4.49748445e+01  -1.51014906e+02  -1.59921323e+02
   1.57268249e+02   6.94815649e-02  -4.54554333e+02   2.80327489e+02
   4.51115277e+02   2.99146573e+01  -6.06996469e+01  -3.65989775e+01
  -3.67840446e+02   6.66501099e+01   1.16310512e+02  -1.12021148e+01
   1.16749355e+02  -5.91252821e+01   4.69550261e+01   1.59143694e-01
  -1.07804113e+02   1.55648797e+02   2.25157223e+01  -2.88723313e+01
   3.99238166e+02   1.39397704e+01   3.40328758e+02  -7.56966410e+01
  -3.42515280e+02   1.13778631e+01   7.21831603e+01  -3.67040517e+02
  -2.86671650e+02   6.10660804e-01]";2;Segun-Config;1;0;La Rita;5;619; 3S-Period-P 2;0.630562789;599.057284;50;Todas
ElasticNet;8;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [  3.87363991e+01  -6.46574408e+00   6.88418980e+01   9.66257235e+00
   1.52156551e+01  -1.04796296e+01  -5.68035060e-01  -7.55196832e-01
  -1.05478984e+00   3.32096900e+01   4.39579379e-01   1.76416420e-02
   7.82619414e-02  -4.03623062e-02  -3.50654986e+01   4.09896129e+01
   6.81218516e+00  -1.66403586e+00   4.68785038e+00  -8.98663365e-01
   2.72777950e-01  -6.51084019e-01   1.34417440e+01   5.68844617e+00
  -5.42893712e-03   2.59130767e-01   1.57262092e-01  -4.34915982e-02
  -7.26306600e+00  -4.10627187e+01   1.83939613e+01  -9.10365327e+00
   5.58237230e+00   4.44858011e+00  -3.11184126e-02   1.50279568e-01
   1.31204007e+01  -2.07724794e+00  -5.59926910e-02   2.69024754e-02
  -8.93448091e-02   9.07479086e-02  -1.05655048e+01  -4.64659237e+00
  -1.08927919e+01  -1.11037236e+01   6.40374741e+00   9.57142561e+00
   4.69120988e-02   2.96580127e-01  -1.44053789e+01  -1.30655358e+01
  -1.61248887e-01   6.23621202e-02  -4.92936217e-01   3.92739977e-02
   1.35354445e+01  -3.90882889e+01   2.71342270e+01  -1.43290880e+01
   6.83252022e+00   1.30527728e+01   6.75276842e-02  -1.63221295e-01
  -9.16537981e+00  -9.41702016e+00   1.71358037e-01  -2.35729467e-01
  -5.42863718e-01  -1.59458833e-02   2.22130586e+01   1.84380086e+01
   3.30927981e+01  -1.32706782e+01   1.03953985e+01   4.77444114e+00
  -7.76408420e-01  -3.37270950e-01   1.06445581e+01   1.45069051e+01
   6.76580222e-02  -3.09566380e-01  -1.26109754e-01   1.49796863e-02
   2.08945084e+01  -1.24536660e+01   5.33034993e+01  -1.09419446e+01
   3.82534074e+00   7.55881955e-01  -1.27863768e+00   6.46559554e-01
   7.83083216e+00   2.52395992e+01  -1.35384746e-01  -3.54332042e-01
   2.31340674e-01   1.08998904e-01   7.66067220e+00   1.09180975e+01
   4.83891069e+01  -1.91802540e+01   7.90248998e+00  -3.56453925e+00
  -2.53494308e-01   8.79895143e-01  -3.22392643e+01   2.02381735e+01
   5.14421768e-02  -3.71446684e-01  -1.22148233e-01   5.40073790e-01]";3;Segun-Config;0;0;La Rita;5;613; 8S-Period-P 3;0.534199799;727.3311163;50;Todas
